WA Num,Well Name,Operator,Abandoned Status Date,Casing Cutoff Flag,COR Flag
00197,ORPHAN PREDATOR  FT ST JOHN SE  16-03-083-17,Orphan Fund,30-AUG-2020,Y,N
06557,ORPHAN PREDATOR  FT ST JOHN  08-36-083-18,Orphan Fund,30-AUG-2020,Y,N
21343,EVC   MOSQUITO A- 094-L/082-J-02,Elk Valley Corporation,27-AUG-2020,Y,Y
10671,STRATHCONA ET AL  MONTNEY  06-36-086-20,STRATHCONA RESOURCES LTD.,26-AUG-2020,Y,N
13083,EVC   MOSQUITO D- 096-L/082-J-02,Elk Valley Corporation,26-AUG-2020,Y,Y
13535,EVC   MOSQUITO D- 034-D/082-J-07,Elk Valley Corporation,26-AUG-2020,Y,N
17884,STRATHCONA   SQUIRREL  07-25-087-20,STRATHCONA RESOURCES LTD.,25-AUG-2020,Y,N
16101,STRATHCONA   MONTNEY  01-06-087-18,STRATHCONA RESOURCES LTD.,25-AUG-2020,Y,N
15657,EVC  TH MOSQUITO A-B085-L/082-J-02,Elk Valley Corporation,23-AUG-2020,Y,Y
13080,EVC   GREENHILLS D- 093-L/082-J-02,Elk Valley Corporation,23-AUG-2020,Y,Y
15658,EVC  TH MOSQUITO A-C085-L/082-J-02,Elk Valley Corporation,21-AUG-2020,Y,Y
17374,EVC   MOSQUITO D- 085-L/082-J-02,Elk Valley Corporation,21-AUG-2020,Y,Y
15656,EVC  TH MOSQUITO A-A085-L/082-J-02,Elk Valley Corporation,20-AUG-2020,Y,Y
13082,EVC   MOSQUITO A- 085-L/082-J-02,Elk Valley Corporation,20-AUG-2020,Y,Y
15659,EVC  TH MOSQUITO B- 084-L/082-J-02,Elk Valley Corporation,19-AUG-2020,Y,Y
28597,SHELL ET AL  SUNDOWN C- 016-A/093-P-10,Shell Canada Limited,07-AUG-2020,Y,N
18418,SHELL ET AL  GROUNDBIRCH  16-28-078-19,Shell Canada Limited,04-AUG-2020,Y,N
02378,OVV   FARMINGTON  11-11-080-17,Ovintiv Canada ULC,01-AUG-2020,Y,N
16442,ORPHAN PREDATOR  SE FORT ST JOHN  13-04-083-17,Orphan Fund,27-JUL-2020,Y,N
06556,ORPHAN PREDATOR  FT ST JOHN  08-26-083-18,Orphan Fund,27-JUL-2020,Y,N
16423,ORPHAN PREDATOR  SE FORT ST JOHN  05-03-083-17,Orphan Fund,26-JUL-2020,Y,N
10556,ORPHAN PREDATOR  FT ST JOHN  02-26-083-18,Orphan Fund,26-JUL-2020,Y,N
04082,ORPHAN PREDATOR  FT ST JOHN  10-15-084-19,Orphan Fund,25-JUL-2020,Y,N
09754,ORPHAN PREDATOR HZ FT ST JOHN  11-15-084-19,Orphan Fund,25-JUL-2020,Y,N
10642,ORPHAN PREDATOR  FT ST JOHN  10-04-084-19,Orphan Fund,25-JUL-2020,Y,N
11460,ORPHAN PREDATOR HZ WILDER  13-27-083-19,Orphan Fund,24-JUL-2020,Y,N
14096,ORPHAN PREDATOR  WILDER A13-27-083-19,Orphan Fund,24-JUL-2020,Y,N
17872,ORPHAN PREDATOR  WILDER  06-34-083-19,Orphan Fund,24-JUL-2020,Y,N
18682,STRATHCONA   PRESPATOU B-A002-A/094-H-03,STRATHCONA RESOURCES LTD.,23-JUL-2020,Y,N
26925,CNOOC  HZ KOMIE B-A077-H/094-O-08,CNOOC Petroleum North America ULC,21-JUL-2020,Y,N
26939,CNOOC  HZ KOMIE B-O077-H/094-O-08,CNOOC Petroleum North America ULC,21-JUL-2020,Y,N
26759,CNOOC  HZ KOMIE C-B001-J/094-O-08,CNOOC Petroleum North America ULC,19-JUL-2020,Y,N
26765,CNOOC  HZ KOMIE D-A001-J/094-O-08,CNOOC Petroleum North America ULC,19-JUL-2020,Y,N
28855,CNOOC  HZ KOMIE C-I001-J/094-O-08,CNOOC Petroleum North America ULC,18-JUL-2020,Y,N
28860,CNOOC  HZ KOMIE C-N001-J/094-O-08,CNOOC Petroleum North America ULC,18-JUL-2020,Y,N
24220,CNOOC  HZ KOMIE C- 093-A/094-O-08,CNOOC Petroleum North America ULC,17-JUL-2020,Y,N
25941,CNOOC  HZ ETSHO B-D018-I/094-O-08,CNOOC Petroleum North America ULC,17-JUL-2020,Y,N
28135,CNOOC  HZ KOMIE D-B037-H/094-O-08,CNOOC Petroleum North America ULC,16-JUL-2020,Y,N
28134,CNOOC  HZ KOMIE D-A037-H/094-O-08,CNOOC Petroleum North America ULC,16-JUL-2020,Y,N
28137,CNOOC  HZ KOMIE D-D037-H/094-O-08,CNOOC Petroleum North America ULC,15-JUL-2020,Y,N
28136,CNOOC  HZ KOMIE D-C037-H/094-O-08,CNOOC Petroleum North America ULC,15-JUL-2020,Y,N
28138,CNOOC  HZ KOMIE D-E037-H/094-O-08,CNOOC Petroleum North America ULC,15-JUL-2020,Y,N
04060,ORPHAN TERRA  S JULIENNE C- 092-L/094-B-16,Orphan Fund,15-JUL-2020,Y,N
28139,CNOOC  HZ KOMIE D-F037-H/094-O-08,CNOOC Petroleum North America ULC,14-JUL-2020,Y,N
28141,CNOOC  HZ KOMIE D-H037-H/094-O-08,CNOOC Petroleum North America ULC,14-JUL-2020,Y,N
28144,CNOOC  HZ KOMIE D-K037-H/094-O-08,CNOOC Petroleum North America ULC,13-JUL-2020,Y,N
28143,CNOOC  HZ KOMIE D-J037-H/094-O-08,CNOOC Petroleum North America ULC,13-JUL-2020,Y,N
28148,CNOOC  HZ KOMIE D-O037-H/094-O-08,CNOOC Petroleum North America ULC,12-JUL-2020,Y,N
28147,CNOOC  HZ KOMIE D-N037-H/094-O-08,CNOOC Petroleum North America ULC,12-JUL-2020,Y,N
28150,CNOOC  HZ KOMIE D-Q037-H/094-O-08,CNOOC Petroleum North America ULC,11-JUL-2020,Y,N
28149,CNOOC  HZ KOMIE D-P037-H/094-O-08,CNOOC Petroleum North America ULC,11-JUL-2020,Y,N
28151,CNOOC  HZ KOMIE D-R037-H/094-O-08,CNOOC Petroleum North America ULC,10-JUL-2020,Y,N
28152,CNOOC  HZ KOMIE D-S037-H/094-O-08,CNOOC Petroleum North America ULC,10-JUL-2020,Y,N
23366,SHELL   BRASSEY  15-34-077-19,Shell Canada Limited,18-JUN-2020,Y,N
35800,BOREALISGEO   Forest D- 009-A/083-D-14,Borealis Geopower Inc.,15-JUN-2020,Y,Y
21145,SHELL   BRASSEY  06-28-077-19,Shell Canada Limited,12-JUN-2020,Y,N
10624,SHELL ET AL  SUNSET  05-03-081-18,Shell Canada Limited,09-JUN-2020,Y,N
14024,PETRONAS ET AL  W LAPRISE B- 065-G/094-G-08,PETRONAS Energy Canada Ltd.,03-JUN-2020,Y,N
14157,NTE CANADA  HZ MEL B- 099-J/094-P-04,NTE Energy Canada Ltd.,24-MAR-2020,Y,N
14230,NTE CANADA  HZ GUNNELL C- 043-C/094-P-05,NTE Energy Canada Ltd.,23-MAR-2020,Y,N
21346,NTE CANADA  HZ GUNNELL C- 023-C/094-P-05,NTE Energy Canada Ltd.,23-MAR-2020,Y,N
13755,NTE CANADA  HZ CABIN A- 074-F/094-P-05,NTE Energy Canada Ltd.,23-MAR-2020,Y,N
18778,NTE CANADA  HZ GUNNELL D- 059-F/094-P-05,NTE Energy Canada Ltd.,22-MAR-2020,Y,N
14402,NTE CANADA  HZ CABIN C- 026-F/094-P-05,NTE Energy Canada Ltd.,22-MAR-2020,Y,N
23508,NTE CANADA  HZ GUNNELL A- 055-I/094-P-04,NTE Energy Canada Ltd.,21-MAR-2020,Y,N
12308,TOURMALINE ET AL  LAPRISE A-A054-H/094-G-08,Tourmaline Oil Corp.,21-MAR-2020,Y,N
03042,TOURMALINE ET AL  LAPRISE B- 088-D/094-H-05,Tourmaline Oil Corp.,21-MAR-2020,Y,N
14027,NTE CANADA  HZ CABIN A- 019-K/094-P-05,NTE Energy Canada Ltd.,21-MAR-2020,Y,N
09062,ENERPLUS ET AL  TOMMY C- 078-K/094-G-09,Enerplus Corporation,20-MAR-2020,Y,Y
14827,NTE CANADA  HZ TSEA A-A060-K/094-P-05,NTE Energy Canada Ltd.,20-MAR-2020,Y,N
15332,ENERPLUS ET AL  TOMMY C- 053-L/094-G-09,Enerplus Corporation,20-MAR-2020,Y,N
18595,NTE CANADA   TSEA D- 099-K/094-P-05,NTE Energy Canada Ltd.,20-MAR-2020,Y,N
14669,NTE CANADA  HZ TSEA A- 060-K/094-P-05,NTE Energy Canada Ltd.,20-MAR-2020,Y,N
10740,ENERPLUS ET AL  TOMMY B- 068-K/094-G-09,Enerplus Corporation,20-MAR-2020,Y,N
23480,ENERPLUS   TOMMY C-A053-L/094-G-09,Enerplus Corporation,20-MAR-2020,Y,N
20058,ENERPLUS   TOMMY A- 074-K/094-G-09,Enerplus Corporation,20-MAR-2020,Y,N
11702,NTE CANADA  HZ PETITOT A- 014-D/094-P-13,NTE Energy Canada Ltd.,19-MAR-2020,Y,N
25511,CHEVRON WOODSIDE  TRAIL D- 066-F/094-O-09,Chevron Canada Limited,19-MAR-2020,Y,N
19601,NTE CANADA  HZ TSEA A- 039-F/094-P-12,NTE Energy Canada Ltd.,19-MAR-2020,Y,N
19736,NTE CANADA  HZ TSEA C- 068-F/094-P-12,NTE Energy Canada Ltd.,19-MAR-2020,Y,N
16203,NTE CANADA  HZ CABIN A- 015-A/094-P-05,NTE Energy Canada Ltd.,18-MAR-2020,Y,N
13609,NTE CANADA  HZ THETLAANDOA A- 036-C/094-P-06,NTE Energy Canada Ltd.,18-MAR-2020,Y,N
13227,PETRONAS ET AL  BUBBLES C- 061-B/094-G-08,PETRONAS Energy Canada Ltd.,17-MAR-2020,Y,N
11726,STRATHCONA   BUICK A- 051-I/094-A-14,STRATHCONA RESOURCES LTD.,17-MAR-2020,Y,N
02445,STRATHCONA ANADARKO  DAHL D- 011-J/094-H-07,STRATHCONA RESOURCES LTD.,17-MAR-2020,Y,N
00240,STRATHCONA   FIREBIRD D- 059-A/094-H-03,STRATHCONA RESOURCES LTD.,17-MAR-2020,Y,N
09244,STRATHCONA ET AL  DAHL C- 020-L/094-H-08,STRATHCONA RESOURCES LTD.,17-MAR-2020,Y,N
14162,PETRONAS ET AL  N BUBBLES A- 034-G/094-G-08,PETRONAS Energy Canada Ltd.,17-MAR-2020,Y,N
13745,NTE CANADA  HZ DILLY B- 077-F/094-P-12,NTE Energy Canada Ltd.,17-MAR-2020,Y,N
18467,STRATHCONA   BUICK A- 040-L/094-A-15,STRATHCONA RESOURCES LTD.,17-MAR-2020,Y,N
16230,NTE CANADA  HZ CABIN D- 076-F/094-P-05,NTE Energy Canada Ltd.,17-MAR-2020,Y,N
07358,STRATHCONA   VELMA D- 037-L/094-H-08,STRATHCONA RESOURCES LTD.,16-MAR-2020,Y,N
12500,CNRL   SILVER C- 056-L/094-H-06,Canadian Natural Resources Limited,16-MAR-2020,Y,N
06506,CNRL   ELBOW C- 091-D/094-G-02,Canadian Natural Resources Limited,16-MAR-2020,Y,N
21988,STRATHCONA   PICKELL B- 097-L/094-A-15,STRATHCONA RESOURCES LTD.,16-MAR-2020,Y,N
08340,STRATHCONA   DAHL D- 057-L/094-H-08,STRATHCONA RESOURCES LTD.,16-MAR-2020,Y,N
03744,CNRL   SILVER C- 020-C/094-H-11,Canadian Natural Resources Limited,15-MAR-2020,Y,N
05617,STRATHCONA   DAHL A- 065-H/094-H-07,STRATHCONA RESOURCES LTD.,15-MAR-2020,Y,N
09573,CNRL   SILVER C- 065-C/094-H-11,Canadian Natural Resources Limited,15-MAR-2020,Y,N
09060,ENERPLUS   TOMMY A- 081-K/094-G-09,Enerplus Corporation,15-MAR-2020,Y,N
04395,STRATHCONA ANADARKO  DAHL C- 100-H/094-H-07,STRATHCONA RESOURCES LTD.,15-MAR-2020,Y,N
16493,ENERPLUS ET AL  TOMMY C- 025-L/094-G-09,Enerplus Corporation,14-MAR-2020,Y,N
05223,STRATHCONA ANADARKO  DAHL D- 039-I/094-H-07,STRATHCONA RESOURCES LTD.,14-MAR-2020,Y,N
09487,CNRL  HZ SIKANNI D- 065-A/094-G-06,Canadian Natural Resources Limited,14-MAR-2020,Y,N
21245,STRATHCONA ET AL  DAHL C- 021-J/094-H-07,STRATHCONA RESOURCES LTD.,14-MAR-2020,Y,N
12903,CNRL ET AL  SILVER A- 006-F/094-H-11,Canadian Natural Resources Limited,13-MAR-2020,Y,N
20392,CNRL   SILVER C- 044-F/094-H-11,Canadian Natural Resources Limited,13-MAR-2020,Y,Y
20835,CNRL   SILVER A- 013-E/094-H-11,Canadian Natural Resources Limited,13-MAR-2020,Y,Y
05319,STRATHCONA ET AL  DAHL D- 033-B/094-H-10,STRATHCONA RESOURCES LTD.,13-MAR-2020,Y,N
08483,STRATHCONA   DAHL B- 024-B/094-H-10,STRATHCONA RESOURCES LTD.,13-MAR-2020,Y,N
09551,CNRL   CONROY B- 064-E/094-H-11,Canadian Natural Resources Limited,12-MAR-2020,Y,Y
20796,CNRL   SILVER A- 015-E/094-H-11,Canadian Natural Resources Limited,12-MAR-2020,Y,Y
20368,CNRL   SILVER C- 041-E/094-H-11,Canadian Natural Resources Limited,12-MAR-2020,Y,Y
05495,CNRL   SIKANNI B- 007-H/094-G-06,Canadian Natural Resources Limited,12-MAR-2020,Y,N
07254,CNRL   ETTHITHUN B- 050-I/094-H-15,Canadian Natural Resources Limited,11-MAR-2020,Y,N
09061,ENERPLUS ET AL  TOMMY C- 070-K/094-G-09,Enerplus Corporation,11-MAR-2020,Y,N
16496,ENERPLUS ET AL  TOMMY C- 059-K/094-G-09,Enerplus Corporation,11-MAR-2020,Y,N
04873,CNRL   SILVER C- 098-K/094-H-06,Canadian Natural Resources Limited,11-MAR-2020,Y,N
08956,CNRL   KAHNTAH D- 046-D/094-I-02,Canadian Natural Resources Limited,11-MAR-2020,Y,Y
06807,CNRL   SILVER B- 068-K/094-H-06,Canadian Natural Resources Limited,11-MAR-2020,Y,Y
24793,ENERPLUS   TOMMY B-A068-K/094-G-09,Enerplus Corporation,11-MAR-2020,Y,N
23485,ENERPLUS   TOMMY B- 061-L/094-G-09,Enerplus Corporation,11-MAR-2020,Y,N
10738,ENERPLUS ET AL  TOMMY C- 049-K/094-G-09,Enerplus Corporation,11-MAR-2020,Y,Y
02185,CNRL   MOOSELICK B- 008-K/094-G-02,Canadian Natural Resources Limited,11-MAR-2020,Y,N
18394,ENERPLUS   TOMMY D- 047-L/094-G-09,Enerplus Corporation,11-MAR-2020,Y,N
15331,ENERPLUS ET AL  TOMMY A- 061-L/094-G-09,Enerplus Corporation,10-MAR-2020,Y,Y
24850,ENERPLUS   TOMMY C-B067-K/094-G-09,Enerplus Corporation,10-MAR-2020,Y,Y
16210,SIGNALTA ET AL  BUICK A- 056-G/094-A-14,Signalta Resources Limited,10-MAR-2020,Y,Y
10741,ENERPLUS ET AL  TOMMY C-A067-K/094-G-09,Enerplus Corporation,10-MAR-2020,Y,Y
16069,TOURMALINE ET AL  RIGEL  10-06-088-16,Tourmaline Oil Corp.,10-MAR-2020,Y,N
21852,ENERPLUS   TOMMY B- 060-K/094-G-09,Enerplus Corporation,10-MAR-2020,Y,Y
03657,CNRL   SILVER C- 016-C/094-H-11,Canadian Natural Resources Limited,10-MAR-2020,Y,N
06302,CNRL   SIKANNI B- 046-L/094-G-02,Canadian Natural Resources Limited,10-MAR-2020,Y,N
22074,ENERPLUS   TOMMY A-A080-K/094-G-09,Enerplus Corporation,10-MAR-2020,Y,Y
24999,ENERPLUS  HZ TOMMY A-B080-K/094-G-09,Enerplus Corporation,10-MAR-2020,Y,Y
14099,TOURMALINE   RIGEL  05-02-088-16,Tourmaline Oil Corp.,10-MAR-2020,Y,N
04212,CNRL ET AL  SILVER C- 092-K/094-H-06,Canadian Natural Resources Limited,10-MAR-2020,Y,N
07048,CNRL   SILVER B- 028-C/094-H-11,Canadian Natural Resources Limited,09-MAR-2020,Y,Y
08282,TOURMALINE ET AL  E RIGEL  13-10-088-16,Tourmaline Oil Corp.,09-MAR-2020,Y,N
07384,TOURMALINE ET AL  RIGEL  03-16-088-16,Tourmaline Oil Corp.,09-MAR-2020,Y,N
04157,TOURMALINE   GOOSE  10-18-085-21,Tourmaline Oil Corp.,09-MAR-2020,Y,N
00717,NTE CANADA ET AL  S. THETLAANDOA C- 053-D/094-P-06,NTE Energy Canada Ltd.,09-MAR-2020,Y,N
03835,CNRL   SILVER A- 023-C/094-H-11,Canadian Natural Resources Limited,09-MAR-2020,Y,N
10487,PARA ET AL  MAXHAMISH B- 057-L/094-O-15,Paramount Resources Ltd.,09-MAR-2020,Y,N
13829,NTE CANADA  HZ S THETLAANDOA A- 061-D/094-P-06,NTE Energy Canada Ltd.,08-MAR-2020,Y,N
03837,CNRL ET AL  TRUTCH B- 065-J/094-G-10,Canadian Natural Resources Limited,08-MAR-2020,Y,N
18492,CNRL   SILVER B- 030-B/094-H-11,Canadian Natural Resources Limited,08-MAR-2020,Y,N
01293,TOURMALINE   RIGEL  06-35-087-17,Tourmaline Oil Corp.,08-MAR-2020,Y,N
11729,STRATHCONA   PRESPATOU C- 018-A/094-H-03,STRATHCONA RESOURCES LTD.,08-MAR-2020,Y,N
05875,CNRL IMP  SIKANNI C- 033-L/094-G-02,Canadian Natural Resources Limited,08-MAR-2020,Y,N
18474,CNRL   SILVER D-A019-B/094-H-11,Canadian Natural Resources Limited,08-MAR-2020,Y,Y
20427,CNRL   SILVER C- 010-G/094-H-11,Canadian Natural Resources Limited,07-MAR-2020,Y,Y
07437,TOURMALINE ET AL  E RIGEL  14-02-088-16,Tourmaline Oil Corp.,07-MAR-2020,Y,N
20356,STRATHCONA   PRESPATOU D- 096-I/094-A-14,STRATHCONA RESOURCES LTD.,07-MAR-2020,Y,N
05810,CNRL   SIKANNI D- 053-I/094-G-03,Canadian Natural Resources Limited,07-MAR-2020,Y,N
05787,CNRL   SIKANNI A- 032-I/094-G-03,Canadian Natural Resources Limited,07-MAR-2020,Y,N
05003,TOURMALINE ET AL  RIGEL  16-25-087-18,Tourmaline Oil Corp.,07-MAR-2020,Y,N
06235,CNRL   SIKANNI B- 010-L/094-G-02,Canadian Natural Resources Limited,06-MAR-2020,Y,N
08498,CNRL   TOMMY A- 043-I/094-G-09,Canadian Natural Resources Limited,06-MAR-2020,Y,N
20536,CNRL   CONROY D- 100-H/094-H-12,Canadian Natural Resources Limited,05-MAR-2020,Y,N
04836,CNRL   TOMMY D- 015-I/094-G-09,Canadian Natural Resources Limited,05-MAR-2020,Y,N
07594,CNRL   TOMMY B- 028-I/094-G-09,Canadian Natural Resources Limited,05-MAR-2020,Y,N
12187,TOURMALINE   RIGEL  09-02-088-17,Tourmaline Oil Corp.,05-MAR-2020,Y,N
05143,EMBER ET AL  TRUTCH B- 010-J/094-G-10,Ember Resources Inc.,05-MAR-2020,Y,Y
05515,EMBER ET AL  TRUTCH A- 023-K/094-G-10,Ember Resources Inc.,05-MAR-2020,Y,Y
14104,TOURMALINE   RIGEL  04-11-088-17,Tourmaline Oil Corp.,04-MAR-2020,Y,N
10548,CNRL   TOMMY D- 039-I/094-G-09,Canadian Natural Resources Limited,04-MAR-2020,Y,N
04835,CNRL   TOMMY A- 063-H/094-G-09,Canadian Natural Resources Limited,04-MAR-2020,Y,N
14647,PARA ET AL  DEER LAKE C- 023-I/094-O-06,Paramount Resources Ltd.,04-MAR-2020,Y,Y
05113,CNRL   TOMMY D- 091-G/094-G-09,Canadian Natural Resources Limited,04-MAR-2020,Y,Y
13937,CNRL   TOMMY D- 050-I/094-G-09,Canadian Natural Resources Limited,04-MAR-2020,Y,N
21922,NTE CANADA  HZ DILLY B- 063-F/094-P-12,NTE Energy Canada Ltd.,03-MAR-2020,Y,N
04972,CNRL   TOMMY B- 028-H/094-G-09,Canadian Natural Resources Limited,03-MAR-2020,Y,N
01090,TOURMALINE   RIGEL  06-10-088-17,Tourmaline Oil Corp.,03-MAR-2020,Y,N
07305,CNRL   TOMMY D- 035-I/094-G-09,Canadian Natural Resources Limited,03-MAR-2020,Y,N
01149,TOURMALINE   RIGEL  06-14-088-17,Tourmaline Oil Corp.,03-MAR-2020,Y,N
08463,CNRL   SIKANNI D- 094-H/094-G-03,Canadian Natural Resources Limited,03-MAR-2020,Y,N
13377,TOURMALINE ET AL  RIGEL  10-14-088-17,Tourmaline Oil Corp.,03-MAR-2020,Y,N
18967,TAQA NORTH   CHINCHAGA B- 040-A/094-H-08,TAQA North Ltd.,03-MAR-2020,Y,N
04411,CANLIN   COMMOTION C- 029-C/093-P-12,Canlin Energy Corporation,03-MAR-2020,Y,N
07630,CNRL   TOMMY D- 059-I/094-G-09,Canadian Natural Resources Limited,03-MAR-2020,Y,Y
04733,CNRL   TOMMY B- 082-J/094-G-09,Canadian Natural Resources Limited,03-MAR-2020,Y,Y
20478,TAQA NORTH   CHINCHAGA A- 032-B/094-H-08,TAQA North Ltd.,02-MAR-2020,Y,Y
23458,ENERPLUS   TOMMY B- 055-L/094-G-09,Enerplus Corporation,02-MAR-2020,Y,Y
15531,TAQA NORTH   CHINCHAGA D- 023-B/094-H-08,TAQA North Ltd.,02-MAR-2020,Y,Y
12236,TOURMALINE   RIGEL  04-24-088-17,Tourmaline Oil Corp.,02-MAR-2020,Y,N
08905,CNRL   SIKANNI D- 005-I/094-G-03,Canadian Natural Resources Limited,02-MAR-2020,Y,N
23459,ENERPLUS   TOMMY B-A055-L/094-G-09,Enerplus Corporation,02-MAR-2020,Y,Y
23457,ENERPLUS   TOMMY D- 046-L/094-G-09,Enerplus Corporation,02-MAR-2020,Y,Y
21843,ENERPLUS   TOMMY D- 044-L/094-G-09,Enerplus Corporation,02-MAR-2020,Y,Y
18971,TAQA NORTH   CHINCHAGA A- 012-B/094-H-08,TAQA North Ltd.,02-MAR-2020,Y,N
24915,TAQA NORTH   DRAKE D- 068-J/094-H-01,TAQA North Ltd.,01-MAR-2020,Y,N
07314,CNRL   TOMMY A- 063-I/094-G-09,Canadian Natural Resources Limited,01-MAR-2020,Y,N
20463,TAQA NORTH ET AL  LADYFERN A- 058-J/094-H-01,TAQA North Ltd.,01-MAR-2020,Y,N
20553,TAQA NORTH ET AL  LADYFERN A-A069-J/094-H-01,TAQA North Ltd.,01-MAR-2020,Y,Y
03297,TAQA NORTH ET AL  BOGBEAN B- 006-B/094-H-08,TAQA North Ltd.,01-MAR-2020,Y,N
21892,ENERPLUS   TOMMY D-A044-L/094-G-09,Enerplus Corporation,01-MAR-2020,Y,Y
04359,CNRL   TOMMY D- 057-I/094-G-09,Canadian Natural Resources Limited,01-MAR-2020,Y,N
04216,SATURN   SILVER C- 076-L/094-H-06,Saturn Oil & Gas Inc.,01-MAR-2020,Y,N
12224,TOURMALINE   RIGEL  04-25-088-17,Tourmaline Oil Corp.,01-MAR-2020,Y,N
12361,TOURMALINE   RIGEL  14-26-088-17,Tourmaline Oil Corp.,29-FEB-2020,Y,N
20659,STRATHCONA   PICKELL D-A020-D/094-H-02,STRATHCONA RESOURCES LTD.,29-FEB-2020,Y,N
24063,ARCRES   PARKLAND  04-31-080-16,ARC Resources Ltd.,29-FEB-2020,Y,Y
07900,ARCRES   DOE  08-18-080-13,ARC Resources Ltd.,29-FEB-2020,Y,Y
10549,TOURMALINE ET AL  RIGEL A16-27-088-17,Tourmaline Oil Corp.,29-FEB-2020,Y,N
05066,CNRL   TOMMY A- 015-J/094-G-09,Canadian Natural Resources Limited,29-FEB-2020,Y,Y
05266,CNRL ET AL  TOMMY B- 064-J/094-G-09,Canadian Natural Resources Limited,29-FEB-2020,Y,Y
20462,TAQA NORTH ET AL  LADYFERN A- 038-J/094-H-01,TAQA North Ltd.,29-FEB-2020,Y,N
11446,TOURMALINE   RIGEL  05-08-088-17,Tourmaline Oil Corp.,29-FEB-2020,Y,N
23478,ENERPLUS   TOMMY A-A056-L/094-G-09,Enerplus Corporation,29-FEB-2020,Y,Y
01208,TOURMALINE   RIGEL  06-08-088-17,Tourmaline Oil Corp.,28-FEB-2020,Y,N
16878,NTE CANADA  HZ GUNNELL A- 032-K/094-P-04,NTE Energy Canada Ltd.,28-FEB-2020,Y,N
17581,TAQA NORTH ET AL  DRAKE D- 042-K/094-H-01,TAQA North Ltd.,28-FEB-2020,Y,N
18391,CNRL   BUICK B- 099-I/094-A-11,Canadian Natural Resources Limited,28-FEB-2020,Y,N
05192,CNRL   TOMMY A- 069-L/094-H-12,Canadian Natural Resources Limited,28-FEB-2020,Y,N
12643,TOURMALINE ET AL  RIGEL  16-06-088-17,Tourmaline Oil Corp.,28-FEB-2020,Y,N
07089,ARCRES   DOE  06-19-080-13,ARC Resources Ltd.,28-FEB-2020,Y,N
05769,CNRL   SIKANNI D- 073-I/094-G-03,Canadian Natural Resources Limited,28-FEB-2020,Y,N
20770,STRATHCONA   PICKELL D-A019-D/094-H-02,STRATHCONA RESOURCES LTD.,28-FEB-2020,Y,N
18468,STRATHCONA   BUICK B- 048-L/094-A-15,STRATHCONA RESOURCES LTD.,27-FEB-2020,Y,N
17578,TAQA NORTH ET AL  DRAKE D- 068-K/094-H-01,TAQA North Ltd.,27-FEB-2020,Y,Y
14098,TOURMALINE   RIGEL  13-06-088-17,Tourmaline Oil Corp.,27-FEB-2020,Y,N
17580,TAQA NORTH ET AL  DRAKE C- 033-K/094-H-01,TAQA North Ltd.,27-FEB-2020,Y,N
17618,TAQA NORTH   DRAKE A- 051-L/094-H-01,TAQA North Ltd.,27-FEB-2020,Y,N
04518,CNRL   RIGEL D- 015-C/094-A-15,Canadian Natural Resources Limited,27-FEB-2020,Y,N
05103,CNRL ET AL  RIGEL C- 016-C/094-A-15,Canadian Natural Resources Limited,27-FEB-2020,Y,N
21866,STRATHCONA   PRESPATOU B- 008-A/094-H-03,STRATHCONA RESOURCES LTD.,27-FEB-2020,Y,N
17625,TAQA NORTH ET AL  DRAKE B- 059-K/094-H-01,TAQA North Ltd.,27-FEB-2020,Y,Y
12260,TOURMALINE   RIGEL A07-12-088-18,Tourmaline Oil Corp.,27-FEB-2020,Y,N
13575,PETRONAS ET AL  BUBBLES C-C084-B/094-G-08,PETRONAS Energy Canada Ltd.,26-FEB-2020,Y,N
19295,BONTERRA ET AL  BUICK B- 026-I/094-A-14,Bonterra Energy Corp.,26-FEB-2020,Y,N
17626,TAQA NORTH   DRAKE A- 070-K/094-H-01,TAQA North Ltd.,26-FEB-2020,Y,N
17616,TAQA NORTH   DRAKE B- 079-K/094-H-01,TAQA North Ltd.,26-FEB-2020,Y,N
00571,SATURN ET AL  SILVER C- 052-K/094-H-06,Saturn Oil & Gas Inc.,26-FEB-2020,Y,N
22189,TAQA NORTH   DRAKE D- 070-K/094-H-01,TAQA North Ltd.,26-FEB-2020,Y,N
18969,TAQA NORTH   CHINCHAGA C- 096-J/094-H-01,TAQA North Ltd.,26-FEB-2020,Y,Y
00967,TOURMALINE   NIG A- 008-G/094-H-04,Tourmaline Oil Corp.,26-FEB-2020,Y,N
22188,TAQA NORTH   DRAKE C-A089-K/094-H-01,TAQA North Ltd.,25-FEB-2020,Y,N
17619,TAQA NORTH   DRAKE C- 089-K/094-H-01,TAQA North Ltd.,25-FEB-2020,Y,N
21814,STRATHCONA   PICKELL A- 051-L/094-A-15,STRATHCONA RESOURCES LTD.,25-FEB-2020,Y,N
23373,TOURMALINE  HZ NIG A-A057-B/094-H-04,Tourmaline Oil Corp.,25-FEB-2020,Y,N
22191,TAQA NORTH   DRAKE A- 080-K/094-H-01,TAQA North Ltd.,25-FEB-2020,Y,Y
11245,SATURN ET AL  SILVER C- 054-K/094-H-06,Saturn Oil & Gas Inc.,24-FEB-2020,Y,N
13136,PETRONAS ET AL  N BUBBLES C-A089-G/094-G-08,PETRONAS Energy Canada Ltd.,24-FEB-2020,Y,N
